Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Max,Mean,SD,CV
444,75222.0,88785.0,82415.0,96619.0,73067.0,120550.0,127448.0,77219.0,74070.0,99171.0,90660.0,81961.0,97038.0,79187.0,77707.0,72374.0,76689.0,77313.0,89866.0,83603.0,72946.0,75102.0,100114.0,110603.0,100781.0,75792.0,75837.0,73482.0,86001.0,82879.0,76617.0,78616.0,73476.0,111090.0,107855.0,90501.0,127448.0,87018.22222222222,14376.40213666346,0.1652113979064042
445,76683.0,94329.0,95526.0,90326.0,74525.0,118850.0,112545.0,76262.0,76862.0,97091.0,88665.0,81906.0,92731.0,85068.0,76091.0,74342.0,73056.0,81881.0,87860.0,85483.0,74414.0,84814.0,102389.0,108076.0,93453.0,79049.0,74062.0,72841.0,80666.0,86278.0,73255.0,80450.0,72962.0,97762.0,105746.0,94535.0,118850.0,86689.83333333333,12089.527119462622,0.13945726568624106
446,76681.0,88982.0,106847.0,91262.0,79837.0,111587.0,101007.0,74953.0,75770.0,94016.0,87482.0,80272.0,88205.0,80155.0,78847.0,75429.0,80919.0,85184.0,88178.0,75907.0,72654.0,93471.0,101231.0,103875.0,83328.0,78390.0,75232.0,75212.0,84991.0,90377.0,73855.0,80608.0,72629.0,95982.0,99356.0,99835.0,111587.0,86181.83333333333,10624.239563637275,0.1232770196770465
447,76878.0,86940.0,110991.0,88623.0,90792.0,107866.0,93819.0,75367.0,76792.0,91092.0,86696.0,77382.0,86605.0,79339.0,80593.0,76139.0,74452.0,88292.0,90105.0,76800.0,76847.0,97477.0,100985.0,98080.0,74733.0,83084.0,73125.0,73843.0,80852.0,87263.0,74916.0,80395.0,75806.0,93541.0,100182.0,99297.0,110991.0,85721.91666666667,10193.786281017252,0.11891691970276662
448,75411.0,86081.0,116803.0,89249.0,99402.0,99886.0,87540.0,71888.0,76366.0,90565.0,84666.0,75460.0,83105.0,79875.0,74121.0,81893.0,76819.0,86586.0,85204.0,73128.0,79765.0,100269.0,98097.0,93567.0,77761.0,88895.0,78599.0,71533.0,76393.0,87349.0,73385.0,80803.0,76360.0,88150.0,105325.0,99173.0,116803.0,85263.11111111111,10565.247722230593,0.12391346720227497
449,75048.0,74462.0,116048.0,88712.0,109213.0,94029.0,83805.0,73005.0,79427.0,88516.0,82743.0,74965.0,83770.0,82806.0,76932.0,81895.0,80825.0,87430.0,77400.0,73710.0,86469.0,100780.0,93670.0,85367.0,75262.0,88865.0,74243.0,73546.0,78963.0,84330.0,75855.0,77454.0,78526.0,96884.0,103988.0,99636.0,116048.0,84960.52777777778,10617.384854007943,0.12496844277825943
450,81943.0,79021.0,110528.0,91744.0,116692.0,93868.0,85432.0,80116.0,80278.0,91736.0,85183.0,84092.0,85436.0,78329.0,81376.0,86655.0,84062.0,89073.0,82171.0,82918.0,91109.0,98960.0,89323.0,83291.0,81755.0,87607.0,77060.0,78908.0,81877.0,82600.0,77001.0,79268.0,90908.0,102506.0,98646.0,103292.0,116692.0,87632.33333333333,9286.474354912334,0.10597086716370671
451,80630.0,85652.0,106339.0,77840.0,111305.0,89188.0,80746.0,73922.0,76969.0,88488.0,82400.0,77004.0,79343.0,88057.0,80102.0,86140.0,79604.0,85070.0,80344.0,84787.0,96405.0,97303.0,84578.0,75889.0,81410.0,88475.0,74806.0,73674.0,75781.0,87208.0,73834.0,75342.0,84889.0,92742.0,99464.0,100399.0,111305.0,84892.47222222222,9244.775853559768,0.10889983071007528
452,77922.0,94893.0,98106.0,76794.0,111010.0,88893.0,79096.0,73818.0,81508.0,90306.0,80744.0,78101.0,79300.0,88210.0,74949.0,88693.0,82709.0,86837.0,73334.0,88892.0,94200.0,94985.0,77611.0,73499.0,80333.0,84967.0,79548.0,74454.0,85634.0,87310.0,73430.0,83525.0,89799.0,83344.0,100049.0,96914.0,111010.0,84825.47222222222,8709.556457918672,0.10267619182952192
453,77610.0,106140.0,89801.0,81164.0,109157.0,88117.0,78258.0,74337.0,84191.0,86629.0,80290.0,79666.0,79037.0,82405.0,75781.0,88275.0,82543.0,87052.0,78224.0,97096.0,97249.0,91216.0,74859.0,74934.0,77200.0,94950.0,80875.0,75126.0,81962.0,86100.0,77912.0,81720.0,91416.0,95601.0,89990.0,90667.0,109157.0,85209.72222222222,8553.333815962287,0.10037978757465807
454,78823.0,113623.0,87031.0,90938.0,103133.0,88147.0,75611.0,73770.0,77860.0,85567.0,79070.0,81215.0,78718.0,91001.0,74580.0,90476.0,84389.0,85360.0,85131.0,101544.0,98833.0,84323.0,77390.0,74723.0,79075.0,89363.0,79482.0,74957.0,83951.0,83844.0,79273.0,91164.0,94095.0,100339.0,79612.0,85350.0,113623.0,85604.47222222222,9108.711277569253,0.1064046193045123
455,76535.0,119207.0,84897.0,102731.0,97556.0,84762.0,75492.0,77882.0,78571.0,87114.0,78616.0,82608.0,78668.0,90513.0,76352.0,94229.0,86429.0,83069.0,93807.0,102047.0,99313.0,76335.0,85293.0,73493.0,75530.0,91975.0,77674.0,74892.0,84451.0,85998.0,76336.0,93328.0,96458.0,105056.0,77511.0,83218.0,119207.0,86331.83333333333,10452.112855250316,0.12106904778558296
456,78451.0,117560.0,83730.0,115098.0,92896.0,86889.0,75785.0,75451.0,79387.0,83233.0,80402.0,85472.0,81969.0,90262.0,81940.0,96492.0,76595.0,80534.0,100880.0,101725.0,98616.0,75964.0,87814.0,76559.0,82237.0,101802.0,76862.0,77516.0,87024.0,88915.0,74674.0,92770.0,98355.0,103364.0,79310.0,79890.0,117560.0,87400.63888888889,11081.482269365657,0.12678948815755658
457,88225.0,113246.0,82739.0,119194.0,88193.0,86370.0,76106.0,76779.0,80812.0,86122.0,83263.0,84531.0,81818.0,92039.0,84176.0,96388.0,77192.0,83301.0,104009.0,101954.0,96002.0,82561.0,86883.0,75417.0,78250.0,99122.0,76950.0,82602.0,86913.0,86963.0,75990.0,94495.0,97444.0,104812.0,79434.0,83237.0,119194.0,88153.66666666667,10549.125666771313,0.11966746325663874
458,103048.0,101324.0,83598.0,119892.0,88531.0,88065.0,79577.0,77449.0,89893.0,86317.0,82798.0,90976.0,83574.0,85627.0,83987.0,94433.0,80503.0,80913.0,106869.0,100166.0,88478.0,92500.0,88826.0,77765.0,82227.0,92624.0,77780.0,83564.0,81500.0,85393.0,79618.0,92819.0,93714.0,104843.0,83367.0,82776.0,119892.0,88759.27777777778,9354.357082282004,0.10539018924536595
459,115276.0,95206.0,90473.0,115943.0,87595.0,91881.0,82726.0,81844.0,100521.0,87056.0,91002.0,91513.0,90253.0,82227.0,89362.0,95286.0,85235.0,81185.0,108855.0,95238.0,86586.0,92579.0,85098.0,81823.0,87610.0,101427.0,88407.0,93408.0,85031.0,85877.0,77647.0,91702.0,96612.0,103778.0,86194.0,88096.0,115943.0,91404.22222222222,8819.700940102193,0.09649117650888939
460,130211.0,89019.0,81993.0,103419.0,83549.0,85214.0,78871.0,79005.0,118322.0,85624.0,85083.0,94420.0,80167.0,80699.0,89223.0,89145.0,81153.0,83808.0,105812.0,86527.0,80637.0,101142.0,94341.0,80327.0,81576.0,114405.0,82444.0,105393.0,78004.0,79112.0,76986.0,94226.0,89362.0,94257.0,83231.0,81663.0,130211.0,89676.94444444444,12319.986631811931,0.13738187343620142
461,135437.0,83727.0,84422.0,96192.0,86615.0,85261.0,76272.0,81730.0,125447.0,83987.0,82562.0,100372.0,80909.0,87658.0,92786.0,81705.0,87660.0,83626.0,101609.0,80255.0,74781.0,116429.0,89570.0,76633.0,77240.0,108693.0,73773.0,110744.0,79529.0,85044.0,76562.0,101403.0,81724.0,76889.0,80252.0,87995.0,135437.0,89319.25,14378.406601905588,0.1609776907207079
462,128384.0,83573.0,83162.0,89511.0,81593.0,84670.0,74188.0,81234.0,122387.0,83241.0,84668.0,108457.0,79001.0,85789.0,95005.0,81808.0,81081.0,85206.0,93656.0,78251.0,77321.0,110453.0,93385.0,76074.0,82632.0,106641.0,75439.0,114145.0,87475.0,78435.0,76937.0,104326.0,80543.0,79216.0,84334.0,82520.0,128384.0,88742.80555555556,13539.710793767275,0.1525724897810564
463,112285.0,80627.0,81186.0,84181.0,82353.0,82794.0,75317.0,83221.0,112074.0,84431.0,86253.0,114703.0,80537.0,87313.0,97177.0,82371.0,81727.0,99405.0,85451.0,76063.0,77943.0,100496.0,85030.0,77553.0,77586.0,98675.0,75552.0,116170.0,93812.0,81684.0,75952.0,101867.0,82639.0,81827.0,82616.0,84245.0,116170.0,87864.33333333333,11562.945727144484,0.13159999385959967
464,100102.0,74963.0,77513.0,80233.0,78287.0,77988.0,78514.0,93553.0,95718.0,84182.0,89297.0,118727.0,76955.0,85863.0,99002.0,77556.0,83257.0,86583.0,77734.0,80216.0,89441.0,101148.0,87362.0,80050.0,79865.0,101011.0,77383.0,115404.0,101222.0,86785.0,75821.0,88428.0,77190.0,84421.0,77412.0,86071.0,118727.0,86812.69444444444,10835.30809903808,0.12481248472217514
465,94556.0,70156.0,73600.0,73967.0,74329.0,74044.0,70966.0,102471.0,89448.0,84229.0,90781.0,118894.0,72853.0,81367.0,98994.0,72534.0,83968.0,91009.0,71216.0,79137.0,84450.0,102011.0,87478.0,83585.0,81433.0,98446.0,83952.0,112059.0,99981.0,92871.0,79330.0,91815.0,78126.0,89354.0,72081.0,88007.0,118894.0,85930.5,11874.524150699915,0.1381875370293425
466,86625.0,73759.0,72176.0,70663.0,73163.0,72535.0,70344.0,111646.0,77496.0,85014.0,91631.0,115395.0,70484.0,80784.0,97563.0,71519.0,81617.0,87620.0,82483.0,80242.0,87188.0,99696.0,95460.0,77149.0,70281.0,97381.0,76464.0,105761.0,107411.0,97019.0,69121.0,96361.0,76780.0,89698.0,72143.0,91200.0,115395.0,85052.0,12851.304875381333,0.15109938479261315
467,82617.0,72108.0,72245.0,69133.0,70703.0,70871.0,70636.0,114065.0,71401.0,83326.0,96714.0,109761.0,71439.0,75820.0,97081.0,69349.0,77804.0,84407.0,82467.0,85607.0,89138.0,98504.0,89386.0,72800.0,74842.0,96609.0,74392.0,101553.0,108583.0,100028.0,69108.0,99179.0,84376.0,89796.0,69163.0,93055.0,114065.0,84390.72222222222,13177.088867953751,0.15614380966257319
468,82058.0,74433.0,78184.0,81250.0,73348.0,78205.0,78352.0,112636.0,75223.0,90503.0,101130.0,102371.0,78272.0,75982.0,94482.0,73197.0,78014.0,75852.0,84214.0,81401.0,86908.0,97288.0,90806.0,79044.0,84492.0,90789.0,85744.0,95312.0,112041.0,101005.0,75054.0,102147.0,84211.0,92124.0,75895.0,93050.0,112636.0,86528.25,10827.165581112784,0.1251286785658185
469,75296.0,82759.0,72659.0,83480.0,70907.0,74936.0,82828.0,106635.0,70082.0,87019.0,109403.0,92483.0,71795.0,70455.0,88853.0,70242.0,72331.0,72377.0,80133.0,82277.0,94053.0,93998.0,93860.0,70816.0,89729.0,82205.0,76978.0,92421.0,107879.0,104695.0,70571.0,97133.0,80739.0,90593.0,80008.0,90467.0,109403.0,84252.63888888889,11567.702972675397,0.13729781197631932
470,75062.0,80347.0,74213.0,80187.0,72053.0,75574.0,89228.0,100587.0,78659.0,90399.0,111547.0,87458.0,72969.0,72900.0,87553.0,81077.0,73091.0,77628.0,79487.0,88542.0,91173.0,95366.0,82114.0,70320.0,89927.0,73170.0,74849.0,87595.0,105019.0,104072.0,70496.0,95895.0,80138.0,87159.0,80373.0,89668.0,111547.0,84052.63888888889,10389.24260728048,0.12360400273707357
471,73737.0,77571.0,75161.0,80301.0,73013.0,77703.0,96866.0,89000.0,76357.0,91958.0,115449.0,82493.0,74121.0,73717.0,81424.0,76169.0,72496.0,81177.0,80181.0,85112.0,85141.0,99327.0,83566.0,78821.0,95978.0,82873.0,72411.0,84480.0,97632.0,103902.0,77666.0,95683.0,80702.0,88214.0,77301.0,89085.0,115449.0,84077.44444444444,9902.36836273818,0.117776752471126
472,77794.0,72920.0,76402.0,76823.0,72160.0,77342.0,105449.0,79268.0,78812.0,90704.0,116259.0,77657.0,77614.0,78237.0,78260.0,81265.0,74107.0,85430.0,77046.0,89116.0,89882.0,100456.0,80508.0,74000.0,101227.0,86167.0,77826.0,84834.0,93004.0,101157.0,72879.0,95817.0,80575.0,88206.0,76348.0,89552.0,116259.0,84308.41666666667,10396.432142740658,0.12331428526104836
473,76463.0,76470.0,78015.0,79303.0,71927.0,77656.0,113735.0,77327.0,77421.0,93724.0,113457.0,75624.0,77377.0,77812.0,77712.0,79995.0,73322.0,88101.0,81832.0,85230.0,94682.0,98388.0,79426.0,73771.0,106901.0,94697.0,81070.0,81242.0,90965.0,92361.0,72310.0,102998.0,82147.0,86939.0,75003.0,90282.0,113735.0,84880.13888888889,11129.199814384127,0.13111665414394105
474,72975.0,74695.0,81751.0,81880.0,75084.0,81281.0,115472.0,72433.0,77912.0,100099.0,108509.0,74555.0,73914.0,79591.0,72918.0,77689.0,76713.0,92221.0,84964.0,89885.0,97772.0,99504.0,82144.0,73854.0,110990.0,101104.0,88463.0,81051.0,89260.0,86185.0,71797.0,99246.0,81947.0,84237.0,75318.0,89804.0,115472.0,85478.25,11654.234829677915,0.13634152348320086
475,72368.0,73388.0,83365.0,72469.0,71576.0,82651.0,116795.0,74370.0,76405.0,108417.0,102220.0,74271.0,73759.0,80484.0,72884.0,88254.0,76931.0,96342.0,90976.0,92671.0,101608.0,94654.0,85431.0,75010.0,111377.0,105577.0,96568.0,81447.0,86276.0,81753.0,72367.0,101511.0,80789.0,82425.0,76314.0,87951.0,116795.0,86157.05555555556,12504.859210954854,0.14514028050658606
476,74220.0,73264.0,93767.0,81619.0,72013.0,83266.0,107987.0,73185.0,80733.0,117719.0,92578.0,73656.0,75786.0,80601.0,73460.0,102349.0,76919.0,97359.0,92959.0,96613.0,97591.0,75081.0,83963.0,76569.0,110483.0,110294.0,103618.0,81574.0,83527.0,77145.0,76046.0,99055.0,86955.0,81527.0,77531.0,87830.0,117719.0,86912.27777777778,12558.364195076236,0.14449470795353184
477,81401.0,80243.0,107595.0,87061.0,80269.0,87008.0,99594.0,79953.0,78405.0,126664.0,85547.0,80937.0,83255.0,84199.0,80442.0,79568.0,79824.0,98033.0,93439.0,97295.0,109524.0,83609.0,90096.0,79318.0,103280.0,112155.0,110239.0,85131.0,85907.0,83055.0,82795.0,102399.0,91269.0,84197.0,82260.0,86417.0,126664.0,90066.19444444444,11657.479610913246,0.12943235453457438
478,78120.0,76233.0,121767.0,80838.0,75733.0,86100.0,86222.0,77836.0,79852.0,129873.0,82491.0,77428.0,80063.0,81334.0,76640.0,111713.0,78058.0,94066.0,82246.0,97595.0,105913.0,92757.0,77799.0,76219.0,93348.0,110916.0,112890.0,81026.0,78070.0,76351.0,83506.0,103328.0,85109.0,77301.0,77791.0,80709.0,129873.0,87978.91666666667,14227.792854860985,0.16171820924741612
479,77498.0,77409.0,129215.0,78643.0,78572.0,90673.0,80841.0,74496.0,79583.0,128451.0,80618.0,79124.0,82071.0,80527.0,76506.0,111747.0,78513.0,90957.0,91188.0,87884.0,112093.0,102314.0,78667.0,75940.0,87058.0,99731.0,117752.0,80092.0,77581.0,78460.0,85450.0,107400.0,81103.0,78652.0,79745.0,79921.0,129215.0,88235.41666666667,14932.840861252758,0.16923862804054787
480,79117.0,79694.0,125916.0,79681.0,76873.0,100425.0,75147.0,78878.0,79793.0,119008.0,78129.0,75041.0,87314.0,80073.0,78888.0,109117.0,81837.0,88689.0,95513.0,87269.0,104850.0,108021.0,86453.0,75561.0,87614.0,89187.0,116342.0,80087.0,78092.0,77482.0,88492.0,105832.0,82013.0,76724.0,79797.0,75385.0,125916.0,88009.27777777778,13732.579598270659,0.15603559016749613
481,76553.0,84425.0,115266.0,86477.0,77051.0,111807.0,75244.0,76019.0,81226.0,105410.0,76726.0,75862.0,89393.0,77195.0,77028.0,101289.0,76386.0,82340.0,97238.0,93501.0,97913.0,111106.0,95192.0,83309.0,82980.0,84320.0,106356.0,76964.0,74699.0,80512.0,95578.0,96862.0,86928.0,77727.0,81265.0,79561.0,115266.0,87436.33333333333,11771.244827025635,0.1346264690920895
482,72721.0,92317.0,102178.0,83022.0,74652.0,119452.0,74291.0,82916.0,83145.0,91252.0,75918.0,75124.0,92192.0,74932.0,78654.0,103755.0,84100.0,81107.0,90196.0,89433.0,97394.0,110738.0,100749.0,90376.0,78639.0,79481.0,97506.0,75529.0,73874.0,76209.0,100898.0,94354.0,85576.0,75991.0,79050.0,76527.0,119452.0,86506.88888888889,11552.890842598126,0.13354879583563434
483,73809.0,101068.0,92130.0,85924.0,76156.0,124350.0,71994.0,75688.0,84424.0,86094.0,74621.0,74317.0,93890.0,72114.0,82813.0,107876.0,86465.0,76369.0,79902.0,91880.0,94345.0,106997.0,102017.0,94249.0,75549.0,73381.0,91154.0,74407.0,73871.0,71517.0,103849.0,93590.0,89839.0,77991.0,76299.0,73731.0,124350.0,85685.27777777778,12668.765849326512,0.14785230529546253
484,72616.0,108257.0,85022.0,85486.0,78617.0,122267.0,70064.0,76155.0,72924.0,80872.0,72464.0,72675.0,95352.0,70301.0,83976.0,105924.0,91855.0,73229.0,74223.0,92925.0,95082.0,100897.0,103117.0,98894.0,72406.0,71963.0,83671.0,72314.0,80499.0,71853.0,105023.0,94789.0,89955.0,70620.0,73394.0,76036.0,122267.0,84603.25,13459.158569900357,0.15908559741972508
485,72745.0,113175.0,76317.0,84547.0,82756.0,114375.0,70678.0,74381.0,77166.0,78935.0,72573.0,73488.0,93913.0,73739.0,84990.0,100316.0,92240.0,72926.0,72612.0,92723.0,99229.0,93303.0,105451.0,100622.0,71988.0,69969.0,83681.0,70744.0,74835.0,69966.0,103428.0,94950.0,84164.0,72950.0,73571.0,74234.0,114375.0,83824.44444444444,13003.427205173522,0.15512691186151178
486,79492.0,111959.0,76541.0,84290.0,92344.0,105743.0,77765.0,84512.0,94371.0,79232.0,75531.0,75084.0,95044.0,76199.0,89226.0,80466.0,83266.0,74706.0,82345.0,93821.0,98174.0,90081.0,105847.0,105384.0,75150.0,74287.0,83350.0,75547.0,75259.0,75300.0,105930.0,96465.0,94866.0,86908.0,78412.0,83975.0,111959.0,86579.77777777778,10869.24680798258,0.12554024839241806
487,81431.0,105366.0,70002.0,81105.0,99922.0,93029.0,66671.0,82021.0,84702.0,76060.0,70356.0,69915.0,91148.0,76578.0,91354.0,89557.0,95161.0,70533.0,87341.0,75199.0,94640.0,80494.0,100033.0,106349.0,68620.0,69156.0,77247.0,68080.0,67896.0,67897.0,102896.0,93792.0,89436.0,80573.0,85004.0,75768.0,106349.0,82925.88888888889,11806.945784809554,0.14237949020515772
488,90669.0,97710.0,70382.0,82773.0,106247.0,85289.0,68018.0,82589.0,82622.0,75068.0,70438.0,70841.0,92053.0,80914.0,91235.0,83939.0,95396.0,82087.0,90815.0,71053.0,88428.0,74161.0,92951.0,107552.0,71125.0,68970.0,75934.0,69333.0,68137.0,68800.0,99482.0,84724.0,88410.0,89497.0,98410.0,70566.0,107552.0,82961.61111111111,11342.42999213763,0.13671901787136978
489,97400.0,91069.0,69797.0,70959.0,109614.0,79599.0,74699.0,82870.0,84821.0,74212.0,70986.0,70785.0,92149.0,75619.0,93101.0,84260.0,97563.0,83153.0,96339.0,77941.0,87525.0,71679.0,87570.0,107177.0,69054.0,83545.0,75278.0,69439.0,69209.0,69576.0,94409.0,71101.0,87321.0,92822.0,98182.0,82051.0,109614.0,83135.38888888889,11294.638160742414,0.13585836683626737
490,104671.0,79325.0,71413.0,72348.0,111535.0,75656.0,74117.0,84615.0,92593.0,76501.0,71310.0,71608.0,90577.0,76438.0,95382.0,82878.0,93935.0,85119.0,102923.0,87121.0,73038.0,70845.0,81631.0,103928.0,72950.0,80295.0,75276.0,70417.0,71888.0,71359.0,90318.0,71236.0,93587.0,95324.0,99442.0,82895.0,111535.0,83458.16666666667,11623.57822488411,0.13927430578853808
491,109822.0,74546.0,73922.0,77941.0,112280.0,75195.0,76931.0,85514.0,86446.0,76935.0,73426.0,73466.0,90340.0,72392.0,96160.0,73330.0,100501.0,85539.0,104541.0,95778.0,75389.0,72944.0,75811.0,96302.0,73793.0,86551.0,75467.0,73577.0,73387.0,74391.0,85881.0,74746.0,94310.0,96845.0,98021.0,84125.0,112280.0,84070.69444444444,11599.085478364816,0.1379682367918314
492,112863.0,75401.0,71328.0,89477.0,104552.0,74932.0,81083.0,86162.0,88137.0,75067.0,74746.0,73572.0,88387.0,72764.0,97774.0,71656.0,94122.0,94465.0,107321.0,97678.0,85813.0,81111.0,75007.0,90503.0,75656.0,80388.0,74055.0,73955.0,73910.0,74397.0,82989.0,77787.0,88540.0,97627.0,100283.0,82574.0,112863.0,84613.38888888889,11115.619304178788,0.13136950842112471
493,110404.0,75561.0,75360.0,98318.0,97275.0,74391.0,75688.0,88338.0,88165.0,75650.0,74529.0,76234.0,85353.0,73981.0,99147.0,75168.0,93445.0,90526.0,103622.0,102661.0,93096.0,86275.0,75287.0,84955.0,75874.0,86333.0,75495.0,74496.0,75968.0,81545.0,80856.0,79226.0,87749.0,97812.0,98627.0,80194.0,110404.0,85211.22222222222,10272.439210796343,0.12055265659735362
494,103115.0,79086.0,74358.0,106957.0,88838.0,77034.0,76105.0,85802.0,89973.0,77957.0,76380.0,82513.0,82690.0,77253.0,96206.0,78091.0,95760.0,94062.0,103278.0,107369.0,98082.0,80941.0,75799.0,81434.0,78938.0,82401.0,77851.0,78819.0,79445.0,88886.0,79252.0,81071.0,92150.0,93540.0,92698.0,78122.0,107369.0,85896.0,9510.580470659448,0.11072204142986225
495,101785.0,87765.0,78721.0,110947.0,83400.0,80178.0,81625.0,91033.0,96238.0,84760.0,81618.0,93010.0,84766.0,85148.0,96221.0,83929.0,91160.0,80578.0,99482.0,114022.0,106601.0,86032.0,79393.0,85939.0,79801.0,85495.0,85323.0,87375.0,85307.0,99515.0,85890.0,84330.0,101113.0,90328.0,98334.0,77227.0,114022.0,89566.36111111111,9181.565392896966,0.1025113142813385
496,85323.0,78544.0,73945.0,113223.0,78443.0,77231.0,79466.0,79254.0,97951.0,79208.0,77198.0,108760.0,79804.0,78670.0,88939.0,83776.0,99271.0,99059.0,89201.0,110019.0,111405.0,97032.0,76962.0,79091.0,76344.0,78319.0,78023.0,85615.0,86005.0,109913.0,79249.0,81801.0,78958.0,86701.0,100074.0,78521.0,113223.0,87258.27777777778,11765.452136590206,0.13483479660867811
497,80269.0,93074.0,78624.0,113787.0,75081.0,78578.0,79232.0,74584.0,76971.0,77649.0,76794.0,112757.0,76822.0,79034.0,86231.0,87793.0,101852.0,103571.0,84672.0,105935.0,117542.0,99401.0,77658.0,76458.0,79375.0,85495.0,76220.0,88759.0,96243.0,113353.0,80576.0,82944.0,76967.0,82707.0,100534.0,77754.0,117542.0,87647.11111111111,12861.896721146228,0.1467463851129226
498,78468.0,91893.0,77504.0,103249.0,76995.0,80074.0,73756.0,83482.0,78645.0,77390.0,78814.0,119883.0,76547.0,81924.0,82475.0,91572.0,96764.0,100740.0,83504.0,95971.0,114066.0,91758.0,82297.0,79911.0,78255.0,80960.0,76994.0,95134.0,104528.0,107918.0,84238.0,80668.0,76467.0,81851.0,106870.0,76638.0,119883.0,87450.08333333333,11997.881508312206,0.13719691338177348
499,79889.0,87278.0,78827.0,89151.0,74783.0,79499.0,78935.0,87822.0,95508.0,78289.0,81830.0,120240.0,76145.0,81223.0,82003.0,93818.0,93828.0,90319.0,81355.0,90407.0,104115.0,92659.0,81693.0,77378.0,78222.0,82587.0,78311.0,100743.0,103971.0,103930.0,84226.0,81996.0,82030.0,76609.0,106452.0,77785.0,120240.0,87051.55555555556,10549.900003329269,0.12119140130237434
500,76432.0,90903.0,77956.0,79406.0,79750.0,77681.0,78201.0,84586.0,104723.0,75297.0,87126.0,115682.0,74182.0,85682.0,78882.0,95979.0,93653.0,93755.0,76668.0,85914.0,94649.0,92204.0,80302.0,74511.0,73223.0,83254.0,77288.0,105666.0,104114.0,102991.0,86019.0,78754.0,83596.0,74911.0,102389.0,79949.0,115682.0,86285.5,10864.846472045112,0.12591740758348868
501,73832.0,86818.0,74340.0,72220.0,79584.0,71241.0,82492.0,88953.0,109825.0,74859.0,98233.0,113623.0,71315.0,85770.0,76966.0,97596.0,92633.0,96800.0,74105.0,81595.0,85215.0,94678.0,86629.0,72379.0,72195.0,80719.0,78631.0,108345.0,102626.0,97034.0,89246.0,75808.0,88723.0,74538.0,99062.0,77913.0,113623.0,85737.25,11821.783009378634,0.13788386039182077
502,71811.0,92383.0,69649.0,77167.0,70362.0,70701.0,84468.0,84475.0,115159.0,72246.0,104263.0,109344.0,72082.0,82975.0,74335.0,95644.0,91987.0,92289.0,71078.0,77683.0,78047.0,93853.0,85072.0,71386.0,70095.0,71072.0,82531.0,107459.0,101018.0,92336.0,92501.0,73624.0,91509.0,84046.0,103677.0,77643.0,115159.0,84888.05555555556,12811.20684952663,0.15091883970816425
503,70830.0,85409.0,72294.0,83238.0,75328.0,69477.0,84348.0,71530.0,113830.0,73542.0,114348.0,102895.0,74861.0,80075.0,74656.0,92241.0,90685.0,100626.0,69264.0,76027.0,73972.0,91873.0,82394.0,71369.0,70992.0,70767.0,92629.0,104975.0,98782.0,84183.0,93053.0,72981.0,91510.0,83644.0,102141.0,80528.0,114348.0,84480.47222222222,12783.09641780919,0.15131421595494648
