Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
285,22,18,50,0,14,46,64,50,0,26,26,10,12,8,16,12,6,0,48,22,0,42,0,26,40,0,14,52,54,44,8,64,28,22,14,60,4,8,32,56,32,0,0,60,22,14,0,54,6,0,42,42,8,36,26,20,8,54,36,0,28,0,0,52,48,14,66,0,0,26,10,0,48,46,0,52,8,10,40,34,36,60,0,0,48,58,2,18,56,34,4,0,56,0,0,0,0,42,0,22,32,0,16,0,30,8,12,0,50,44,50,66,54,64,56,0,0,36,8,10,2,14,40,0,26,14,34,4,58,34,64,32,22,0,0,30,20,60,52,40,12,0,14,4,3508,66
286,22,12,40,4,18,44,60,46,0,26,20,0,0,12,0,0,8,38,44,36,2,34,6,0,50,14,12,62,52,46,0,60,32,0,32,54,2,6,46,0,32,24,70,60,24,30,56,52,4,52,40,44,8,0,26,18,4,0,0,30,20,32,62,40,42,12,56,0,0,30,12,54,46,0,38,44,2,0,36,26,42,56,8,24,0,56,2,0,56,30,0,0,52,0,0,12,54,18,18,0,24,22,0,32,30,0,12,0,54,50,60,56,56,0,34,12,56,0,2,14,4,12,32,62,0,18,40,18,0,0,70,60,12,62,0,32,26,60,0,32,8,0,30,2,3588,70
287,0,16,38,4,18,36,66,54,0,24,18,12,0,8,18,0,14,42,24,32,14,36,6,26,0,16,2,66,46,50,0,52,30,16,46,52,0,0,62,0,32,24,64,60,22,44,52,50,0,58,36,42,0,42,24,14,0,0,36,32,14,0,62,52,0,0,0,66,0,34,4,54,0,38,32,0,10,20,34,18,52,54,8,22,44,52,4,0,46,60,4,8,44,0,16,16,42,0,18,26,34,0,14,38,30,26,30,66,0,54,0,36,66,62,18,4,0,16,6,12,8,14,0,54,46,20,44,36,54,0,66,0,4,64,0,30,0,62,58,38,10,34,26,2,3712,66
288,16,16,48,8,22,52,58,60,30,28,18,0,22,0,14,10,20,54,0,28,0,0,2,26,46,12,0,54,38,48,0,0,48,18,58,46,2,4,68,52,30,38,54,54,26,0,48,48,6,58,32,38,2,36,22,12,4,12,0,6,6,46,0,0,0,0,0,48,44,0,2,40,36,32,28,22,12,6,28,0,0,54,6,0,36,52,2,18,22,38,2,16,52,16,0,20,46,0,22,26,0,4,16,48,28,0,0,68,48,60,58,18,0,38,4,4,16,8,14,28,22,26,22,46,52,28,46,52,40,58,68,44,10,58,0,32,32,68,54,38,6,36,28,4,3660,68
289,0,0,48,2,24,40,50,56,18,22,24,0,0,6,18,0,28,56,20,0,0,38,6,20,0,18,36,48,44,20,54,0,26,10,66,0,2,20,60,54,28,50,0,56,12,62,52,48,14,54,36,40,12,38,24,10,4,32,46,26,6,30,54,0,20,18,0,56,36,0,2,36,32,24,0,28,0,0,26,16,48,54,2,24,36,60,6,12,58,52,2,4,0,24,14,20,54,36,18,32,18,4,8,0,32,0,56,60,56,0,38,0,0,24,4,0,2,2,16,24,22,14,6,44,58,26,46,0,30,0,66,38,8,0,0,14,28,62,60,32,6,32,12,2,3468,66
290,0,0,40,2,10,38,62,60,34,24,20,0,22,8,16,14,24,32,22,30,26,36,4,0,0,16,48,46,50,0,64,0,38,14,58,0,2,36,60,54,30,62,0,0,10,0,50,48,26,50,34,38,18,0,22,4,8,16,0,30,22,0,0,0,12,22,0,58,22,0,8,48,30,22,24,20,18,54,20,4,46,48,2,22,46,64,6,12,50,42,2,4,0,0,14,22,48,0,8,38,12,18,0,58,0,48,68,0,62,0,0,4,46,0,12,14,22,0,18,0,30,14,4,40,64,32,42,0,24,58,0,20,16,62,64,0,30,68,0,22,6,14,22,0,3328,68
291,0,0,0,2,22,0,50,52,36,26,0,14,24,0,0,12,34,28,26,0,46,38,4,22,40,0,60,0,52,0,60,34,28,32,54,0,2,50,0,52,28,66,0,58,26,54,0,44,38,48,32,36,26,0,22,2,14,20,0,0,0,34,62,40,4,26,0,58,12,52,12,32,26,18,24,14,26,26,0,0,44,54,2,22,34,64,6,0,54,58,0,2,48,44,12,24,32,12,0,46,0,34,40,70,40,58,62,28,0,44,4,12,34,0,0,0,32,4,14,34,0,0,14,0,64,32,34,0,20,60,0,0,14,70,66,24,0,60,0,0,6,0,18,2,3432,70
292,0,0,48,2,0,34,0,52,0,28,0,16,18,6,18,0,24,54,22,20,46,0,6,22,50,0,64,0,36,22,0,32,30,44,0,38,4,0,62,50,0,62,0,54,40,52,48,44,0,46,30,36,36,34,20,6,18,14,52,46,0,46,0,36,20,30,0,0,2,58,22,46,20,12,20,2,26,0,12,0,52,58,4,22,46,0,0,10,40,36,2,6,62,0,4,0,22,12,0,0,0,46,52,72,46,0,46,20,0,26,10,12,22,14,18,0,32,6,22,38,46,0,12,28,0,36,24,52,12,64,44,36,16,0,72,20,44,62,0,36,6,30,20,4,3360,72
293,22,12,50,2,10,34,52,58,0,0,18,16,24,8,18,14,32,36,36,22,50,52,4,18,42,22,58,0,54,40,48,0,22,56,52,38,10,68,0,50,42,58,56,54,52,50,0,42,54,42,26,34,40,34,16,8,22,10,50,22,0,58,64,44,0,32,52,0,14,0,30,50,16,10,0,0,0,40,0,16,0,58,4,22,40,0,0,12,42,46,2,14,48,14,2,36,42,8,24,58,20,50,68,0,0,64,0,18,0,18,0,16,0,10,0,26,34,0,18,38,52,32,10,0,44,36,0,46,8,56,56,50,22,68,68,20,32,0,54,30,0,0,16,2,3840,68
294,22,14,30,2,0,46,58,56,32,28,14,18,20,6,18,0,26,48,38,12,26,0,6,10,50,36,0,30,0,52,44,26,16,64,0,34,26,58,60,46,0,58,0,50,66,48,48,42,0,40,26,30,46,34,14,16,26,12,62,38,36,0,0,36,44,32,36,60,24,56,32,0,10,2,16,0,48,0,2,18,48,58,6,24,46,0,6,14,58,0,2,28,60,2,8,48,26,26,38,68,0,60,70,0,0,0,14,12,48,16,34,26,20,6,30,30,32,8,18,42,62,36,14,0,30,36,12,38,2,68,34,58,22,70,66,2,48,64,52,40,6,26,0,2,4000,70
295,20,16,48,2,18,0,0,44,32,0,18,16,0,8,0,12,40,56,38,0,46,54,4,16,32,0,46,28,40,64,0,0,0,58,46,32,44,58,58,40,66,0,56,48,0,46,0,40,60,38,0,28,52,34,10,0,32,12,58,34,28,0,66,56,0,32,28,52,24,50,40,0,2,0,0,58,40,52,8,32,58,60,6,22,46,60,0,16,50,36,4,36,40,12,18,56,4,38,54,74,46,66,52,36,70,28,4,0,36,8,46,0,18,2,16,36,36,10,20,32,0,40,12,8,24,34,2,32,4,70,16,60,34,74,66,0,46,64,0,38,6,28,22,4,4152,74
296,18,16,54,2,24,46,54,54,0,36,22,14,0,0,14,0,44,28,28,4,44,0,2,0,0,64,0,18,0,58,0,14,36,50,42,28,0,58,54,36,68,56,56,44,54,44,46,38,54,36,0,24,0,32,2,0,0,18,62,0,26,0,58,36,50,0,0,0,42,42,44,14,4,0,2,46,56,58,14,0,0,0,6,0,58,0,4,18,42,0,0,44,24,22,0,0,26,0,68,62,0,0,30,36,66,16,0,2,0,4,30,44,16,2,38,36,56,18,16,44,0,46,14,2,0,28,2,24,0,68,18,58,32,64,68,28,0,66,0,36,6,28,0,0,3504,68
297,10,22,40,0,36,48,64,0,0,48,38,8,30,24,0,10,54,50,0,0,46,50,6,66,2,68,0,24,32,52,32,6,0,44,38,16,68,48,50,0,58,54,48,36,48,40,42,38,48,34,14,26,0,16,8,10,0,8,44,8,0,68,40,8,0,22,2,36,0,32,46,8,0,24,16,22,0,50,10,32,48,0,0,16,48,52,6,0,0,46,8,44,0,30,44,74,42,0,68,40,64,46,12,24,50,2,34,16,36,12,0,32,8,14,50,42,32,0,38,44,0,50,2,0,6,22,0,0,16,66,0,50,42,68,68,40,44,74,58,0,8,40,26,8,3936,74
298,14,0,0,8,32,42,54,48,30,26,26,18,0,24,12,28,46,0,54,52,54,58,14,72,0,58,0,14,54,46,0,4,70,0,38,16,0,46,0,12,56,54,52,34,0,42,46,38,48,32,16,20,48,20,4,0,46,18,58,28,2,68,0,36,60,20,6,56,0,26,58,26,14,10,16,46,48,56,20,34,48,0,10,14,46,54,6,36,16,0,26,56,26,44,0,74,54,72,54,0,68,28,2,24,36,4,26,12,0,14,46,52,8,14,0,36,28,20,14,44,30,60,4,12,6,16,10,0,16,74,20,46,38,72,70,48,46,72,52,10,6,38,26,0,4216,74
299,12,18,46,4,18,46,54,0,36,0,0,0,36,10,10,46,36,32,32,68,52,52,30,64,54,54,26,10,70,0,30,2,64,38,0,12,56,44,46,10,56,54,52,32,48,40,0,36,46,32,16,16,0,20,12,24,50,30,54,0,12,64,66,40,62,12,18,30,0,18,58,36,12,0,12,58,56,46,0,32,56,0,12,20,54,60,4,42,16,16,40,66,42,52,74,54,62,64,32,0,0,6,8,0,32,10,38,20,0,10,50,52,8,6,42,44,54,18,0,42,0,60,12,12,2,10,18,10,20,74,32,36,40,68,70,52,48,64,64,24,0,0,26,0,4416,74
300,14,30,52,2,24,40,0,0,48,24,0,46,0,0,10,58,46,0,4,68,40,0,0,0,72,0,0,2,62,0,26,0,58,40,30,0,56,42,42,2,54,52,52,22,48,40,46,34,46,30,12,12,40,18,8,32,50,22,66,40,24,58,68,0,46,6,24,24,50,10,56,0,0,26,26,50,36,52,18,34,54,0,8,0,56,0,18,50,2,22,0,68,48,0,66,32,74,40,0,22,38,12,0,0,24,12,42,0,0,14,56,52,8,10,42,46,38,22,24,48,2,54,24,22,6,2,0,10,18,74,54,26,0,68,72,52,40,62,58,36,4,0,30,8,4040,74
301,12,24,52,0,0,0,58,34,22,28,36,58,34,0,14,68,40,54,26,58,44,0,60,54,68,46,18,6,0,22,0,8,56,0,26,6,52,36,36,4,54,52,52,20,44,36,46,0,0,28,12,10,0,14,0,46,46,32,60,0,34,0,66,0,58,2,30,0,0,0,0,0,0,36,28,50,46,0,12,0,46,0,4,0,56,0,34,0,0,40,62,58,0,66,44,24,68,0,2,18,20,14,22,10,0,14,52,0,32,18,0,52,8,14,46,0,54,26,36,26,6,46,0,18,10,10,28,12,20,68,34,14,30,68,68,50,34,58,62,0,6,44,20,22,3768,68
302,14,0,38,34,32,32,0,50,0,38,32,66,36,0,22,60,50,42,44,54,46,50,66,52,0,42,18,8,48,18,0,0,0,0,26,0,48,30,32,8,50,52,50,12,0,36,0,30,40,28,10,12,36,10,0,22,42,26,66,0,46,44,50,0,52,16,0,22,46,2,38,62,26,40,0,36,0,62,0,18,54,34,0,38,38,12,48,66,36,52,72,38,66,52,26,18,0,6,0,16,0,28,30,0,0,14,34,0,32,12,52,48,0,12,52,48,38,22,36,48,12,34,38,10,0,18,32,10,18,72,0,6,42,66,66,46,52,66,60,0,2,36,30,36,4148,72
303,16,26,52,50,26,0,0,62,38,48,0,62,26,0,38,54,44,48,0,52,52,6,62,0,52,40,16,8,40,12,22,8,52,26,24,4,0,26,26,10,52,52,48,8,38,34,0,28,40,26,6,0,34,8,0,0,38,0,62,38,0,46,66,30,38,0,38,0,0,4,26,62,26,40,26,52,38,50,2,0,0,38,26,48,34,38,0,72,44,62,62,0,66,28,16,0,22,28,0,12,16,0,34,0,16,16,52,24,30,16,62,52,10,12,52,0,0,26,40,28,6,26,0,2,12,16,0,8,22,62,62,8,40,72,54,38,38,62,62,52,6,26,22,46,4008,72
304,14,18,48,60,0,50,8,58,0,32,28,0,38,0,50,54,40,34,64,46,0,24,54,42,0,0,14,0,34,6,0,0,46,22,22,4,0,22,18,14,50,50,44,4,38,34,40,28,0,26,2,18,32,4,24,0,34,46,58,0,60,54,62,12,10,12,38,44,54,8,18,54,22,34,22,50,52,50,0,10,0,2,38,52,0,48,62,60,0,70,40,14,0,8,0,12,0,38,18,8,34,42,40,12,0,0,0,26,0,14,60,54,10,0,38,44,54,28,0,28,18,0,52,0,10,0,0,4,22,70,0,14,0,60,46,32,52,64,60,54,6,44,32,0,3756,70
305,12,0,14,64,32,48,20,0,38,0,42,50,40,18,58,54,0,8,58,42,0,0,50,38,0,0,10,6,26,2,20,8,42,20,20,6,40,20,0,20,0,48,36,0,0,32,40,28,38,22,6,20,28,6,0,28,26,32,58,0,54,62,60,0,14,6,38,48,42,0,8,38,8,38,20,38,52,48,6,22,50,18,44,60,0,0,70,40,62,50,28,0,30,22,0,4,0,28,28,2,42,20,40,6,0,0,0,26,0,20,50,48,6,12,44,54,54,28,36,40,20,0,52,0,0,26,32,4,0,70,58,20,30,64,0,28,50,0,38,48,10,42,22,0,3652,70
306,4,36,10,54,22,30,34,46,46,0,56,50,40,10,64,52,48,0,48,34,56,50,50,34,26,26,22,18,12,10,16,18,36,10,6,12,36,10,4,0,46,44,42,12,0,28,40,30,36,18,12,0,32,10,8,0,0,16,42,10,44,58,52,10,30,2,38,52,54,0,18,22,4,12,24,8,34,0,0,32,28,0,46,70,0,56,58,0,62,0,12,12,0,0,26,0,42,50,26,10,46,0,0,0,8,28,52,34,0,26,0,44,4,22,50,46,50,32,0,48,36,2,48,0,0,32,26,8,30,64,62,28,38,70,36,24,34,56,10,42,12,44,6,0,3752,70
307,10,30,0,0,0,0,48,40,0,0,62,0,18,0,58,52,0,40,46,0,46,64,48,32,26,26,8,0,12,0,0,0,34,0,12,0,34,12,4,0,0,46,26,6,0,34,38,0,38,18,8,0,28,0,38,0,10,0,64,12,44,58,54,30,46,0,32,60,48,0,26,2,0,26,0,0,44,2,30,44,10,38,58,64,48,64,0,0,54,0,0,12,32,40,18,12,48,0,34,6,46,52,26,6,0,28,40,0,0,26,58,0,4,18,44,0,60,34,38,48,0,6,0,44,0,38,26,12,30,64,0,10,46,62,34,18,44,64,0,0,12,32,18,0,3300,64
308,10,30,0,42,0,40,60,28,30,8,60,0,0,34,54,52,0,54,46,30,16,60,46,0,20,26,0,0,2,0,14,18,32,8,10,0,30,8,8,16,46,46,0,0,30,0,38,30,36,16,0,18,26,0,46,18,6,52,54,8,42,60,52,38,60,16,26,58,56,0,32,30,8,14,10,8,26,22,40,0,0,44,72,0,56,52,28,16,0,26,2,14,34,42,26,0,54,0,20,6,0,46,38,10,8,30,0,30,30,16,60,44,2,20,42,46,58,28,28,0,36,2,34,0,22,0,20,18,30,60,34,8,46,72,0,14,0,60,0,0,8,38,30,0,3520,72
309,8,30,52,36,26,0,62,0,34,28,50,0,0,48,56,50,24,64,44,30,18,52,42,28,14,24,2,14,0,18,0,0,26,4,0,8,26,0,14,14,48,44,22,12,0,32,36,30,36,16,14,18,24,0,36,0,0,28,64,6,34,66,56,44,62,0,18,48,28,12,18,44,2,8,4,0,26,38,46,66,34,0,64,32,66,34,14,0,18,36,0,24,48,46,32,16,50,0,18,0,40,42,28,12,0,30,52,0,30,0,62,46,2,24,48,50,52,36,34,32,34,8,24,46,18,38,12,28,30,62,0,2,44,64,48,6,44,66,0,0,22,42,40,42,3904,66
310,6,24,64,20,30,22,50,2,36,44,50,38,38,60,56,50,4,56,40,28,34,48,38,26,0,0,2,20,10,22,6,0,22,0,2,6,22,6,14,0,46,0,22,14,30,30,38,32,38,0,0,20,24,0,26,22,6,0,62,2,26,56,40,0,58,32,0,36,18,20,32,48,12,0,14,40,2,48,0,70,0,64,0,24,62,10,4,2,4,40,14,22,58,0,0,14,50,0,18,10,34,0,38,10,6,32,54,28,32,26,64,50,4,20,48,46,0,24,38,0,38,12,10,54,26,38,2,0,30,64,50,14,22,70,44,2,56,60,26,10,20,32,0,38,3628,70
311,0,12,58,10,32,38,44,0,0,58,0,36,18,66,56,46,28,48,36,22,50,46,32,20,2,18,6,30,18,22,8,6,14,4,4,2,18,0,0,0,0,0,26,18,26,28,36,34,32,0,14,22,20,0,0,14,6,50,58,14,0,56,34,54,54,36,2,20,38,0,28,48,0,0,34,50,0,50,70,54,0,0,34,14,0,0,4,2,36,36,20,12,0,0,30,20,0,54,36,10,38,38,0,18,6,34,54,0,30,28,50,0,2,26,56,46,0,30,0,28,34,14,8,0,20,36,26,0,32,70,44,28,0,66,54,2,50,58,0,4,22,46,56,0,3396,70
312,8,32,50,6,28,52,38,12,34,64,44,36,22,56,56,44,44,44,32,0,62,38,30,16,0,16,0,40,26,0,0,6,10,0,6,2,18,0,6,12,44,0,30,26,26,26,36,34,30,0,10,22,18,32,0,2,6,50,56,26,2,58,38,56,50,38,16,6,56,12,44,52,0,0,0,62,48,0,68,0,0,40,0,0,32,0,6,6,0,44,26,30,0,0,36,0,44,56,44,0,50,0,22,16,6,0,54,26,0,30,56,32,2,26,38,48,0,0,0,0,38,18,18,54,30,40,36,0,32,68,40,0,44,64,62,6,56,62,0,8,12,22,58,28,3636,68
313,0,48,46,0,0,66,28,16,16,56,42,36,40,54,52,44,56,38,26,0,62,0,0,14,0,16,14,50,30,0,2,26,0,0,2,12,16,0,6,20,44,36,36,30,0,24,0,34,30,2,6,24,18,52,36,0,14,54,48,36,10,62,42,54,44,36,0,0,68,24,46,54,46,52,0,68,0,66,48,0,64,0,4,2,10,36,14,4,40,0,0,26,56,48,0,24,0,54,24,12,44,50,38,16,6,36,52,28,0,26,66,46,4,0,52,44,4,34,36,0,44,20,24,44,30,16,36,52,0,68,64,0,44,66,56,6,0,68,0,18,24,0,54,24,3936,68
314,10,66,42,0,14,60,18,0,36,50,34,0,56,56,52,42,66,32,22,18,54,14,0,0,24,18,0,56,0,0,2,40,4,6,2,30,0,0,0,30,0,0,0,36,22,22,36,36,24,0,0,28,16,0,0,0,0,50,40,42,0,60,0,0,38,34,20,30,64,36,0,54,0,0,68,54,0,64,30,2,0,0,4,2,18,56,16,10,0,36,28,30,56,56,32,22,0,50,42,12,0,42,0,14,0,36,50,36,0,14,64,0,6,22,0,30,40,0,40,52,34,18,30,0,34,38,36,50,36,68,64,0,42,66,54,12,0,66,30,18,22,0,50,20,3564,68
315,0,68,34,0,38,50,0,22,54,44,22,32,68,50,46,40,56,20,18,0,46,0,14,0,0,18,38,66,38,0,0,50,0,12,2,40,0,0,12,22,40,0,42,40,0,22,38,36,26,0,0,28,20,0,0,0,14,40,50,48,0,68,0,36,28,30,4,50,54,48,0,64,48,64,68,32,64,44,4,18,36,38,12,6,40,38,22,22,56,50,28,32,54,50,42,26,54,48,46,20,46,46,28,18,2,30,42,36,0,0,64,44,0,0,44,32,0,6,40,48,0,20,0,0,26,40,36,46,34,68,68,50,36,0,48,12,0,66,28,0,28,42,0,26,4108,68
316,36,58,30,0,56,44,6,0,68,36,26,32,62,52,46,40,52,16,0,0,44,2,24,12,0,18,46,72,38,24,0,60,2,0,0,50,18,2,16,46,48,38,0,50,24,26,42,38,24,8,6,36,14,38,14,36,18,0,0,0,0,62,46,26,14,24,2,58,0,54,20,66,0,0,0,6,66,20,14,16,14,38,6,8,46,54,18,16,56,38,26,22,0,52,26,24,52,0,36,12,0,44,40,14,6,32,52,24,0,30,60,44,38,24,50,48,0,38,36,52,0,0,38,0,26,42,0,0,0,72,0,52,36,68,50,22,36,46,0,6,0,52,38,0,3848,72
317,58,54,22,0,72,38,6,16,60,26,22,30,54,46,46,38,48,14,16,6,36,6,20,0,0,0,50,54,42,18,28,70,4,2,18,58,0,4,26,0,46,40,0,0,22,26,42,0,0,10,10,42,0,0,0,42,0,0,0,50,0,58,0,16,10,18,6,58,48,0,0,60,0,0,28,30,0,18,18,20,10,46,4,6,50,0,22,14,64,52,26,26,60,0,28,22,54,54,30,10,54,28,46,10,6,28,0,30,30,0,58,48,60,2,28,46,64,0,0,42,40,16,36,4,22,38,50,28,0,70,72,52,38,0,48,28,42,26,0,6,6,58,30,18,3712,72
318,74,52,14,0,64,24,22,12,54,20,16,34,54,0,40,36,42,8,16,2,26,20,0,0,0,22,56,38,0,12,40,56,6,6,32,66,0,2,38,60,46,40,48,54,24,30,42,48,22,12,12,44,12,54,0,48,20,48,40,50,0,66,42,6,6,16,12,72,0,60,6,56,72,42,2,48,32,36,14,22,38,52,6,12,54,60,16,14,58,50,24,14,64,58,32,22,56,48,20,8,54,48,42,4,6,24,48,30,0,26,60,44,0,20,0,0,58,0,48,2,40,16,42,6,16,40,38,14,34,0,74,48,46,0,32,0,0,4,14,12,0,58,22,20,4164,74
319,72,46,6,10,58,0,18,12,50,18,14,34,48,36,40,36,36,4,0,4,18,24,20,8,0,24,64,0,0,0,46,40,8,2,40,60,16,8,44,0,46,44,52,60,24,30,46,50,22,12,0,46,10,48,6,0,0,48,0,0,48,64,0,8,2,12,20,64,40,54,18,0,64,18,18,46,0,44,20,30,52,42,0,12,58,54,16,8,60,50,20,22,66,42,36,18,54,46,36,4,40,52,46,2,0,0,46,18,46,24,60,50,0,48,0,40,52,66,0,0,40,14,40,18,0,36,46,4,34,0,72,42,44,0,46,48,0,0,8,2,42,54,18,0,3972,72
320,64,0,2,0,54,14,32,0,50,12,14,32,44,32,38,0,28,2,0,8,0,0,18,8,18,32,62,24,0,6,56,24,2,4,46,44,18,12,50,58,0,44,54,66,24,32,46,56,22,18,0,0,10,0,6,52,18,56,44,36,30,60,0,0,14,8,26,62,38,50,32,64,0,4,24,54,4,32,38,32,50,50,10,8,60,56,14,12,62,46,18,22,66,54,18,0,52,44,24,2,0,50,46,2,0,24,62,28,62,2,58,54,60,0,18,36,44,62,0,0,32,12,38,0,14,26,46,0,32,0,0,30,44,0,44,54,0,0,4,0,60,46,14,0,3836,66
321,60,28,0,0,54,12,16,6,44,0,12,36,40,28,0,30,22,0,8,0,4,18,18,0,12,38,54,16,0,0,64,0,2,8,54,28,0,16,50,44,46,46,56,62,24,32,48,0,24,20,0,0,10,28,12,50,0,60,26,0,54,70,54,0,0,6,32,0,34,50,40,0,26,22,32,50,28,56,36,34,42,50,8,8,54,58,12,10,62,60,16,22,64,60,30,20,60,40,40,2,50,46,32,4,18,24,44,28,70,0,0,38,60,0,0,2,0,60,60,0,0,12,44,24,16,0,0,18,28,0,0,16,46,0,48,58,10,0,2,28,0,42,10,22,3668,70
322,56,22,24,10,48,10,36,0,44,0,10,36,36,20,32,32,14,20,0,6,0,40,14,0,0,46,40,12,0,0,60,6,2,16,62,20,24,26,0,0,0,46,54,52,26,36,50,66,0,20,40,0,10,0,18,46,0,58,34,0,56,64,0,0,0,2,38,68,34,48,48,0,0,26,36,46,32,56,40,26,58,58,12,8,62,52,14,10,60,38,0,18,62,40,34,16,46,54,44,2,46,50,48,6,34,20,48,24,68,46,0,48,58,62,0,0,26,56,58,0,32,10,36,26,14,0,34,22,20,66,0,6,46,0,38,58,0,38,2,40,64,34,8,24,4004,68
323,44,0,26,8,44,8,14,0,42,8,0,36,0,16,26,32,10,0,0,0,22,0,12,0,4,54,0,8,0,36,48,0,4,30,62,14,26,36,0,14,48,46,54,40,28,0,52,62,0,22,44,58,10,0,26,40,0,58,36,10,54,62,60,48,0,4,40,0,30,0,54,62,4,26,44,48,50,34,44,26,40,54,10,6,54,46,10,10,0,52,20,16,58,54,26,14,54,40,32,4,40,48,46,4,0,8,52,14,62,0,14,36,0,60,0,46,20,50,54,54,42,8,36,26,12,30,40,30,28,62,0,8,44,0,0,52,34,40,6,48,58,26,8,26,3880,62
324,40,30,12,0,0,2,0,10,36,0,8,34,22,8,30,36,2,12,0,0,0,26,10,4,22,62,0,2,26,46,34,18,12,38,52,6,30,0,66,2,46,48,60,26,24,36,52,54,24,18,40,54,0,6,26,32,0,44,30,2,36,62,0,34,4,2,38,42,20,42,56,52,6,44,46,60,38,52,48,38,54,46,18,12,60,56,16,12,54,42,22,22,66,42,36,24,50,48,40,6,24,44,38,8,68,12,56,30,60,0,42,26,44,0,56,0,10,44,0,44,40,8,0,34,10,30,0,42,36,0,0,20,32,68,54,42,50,42,16,48,54,26,18,38,4120,68
325,38,8,22,0,0,2,0,0,34,6,14,32,0,4,18,40,0,18,20,0,42,34,12,6,30,60,24,2,10,58,26,0,16,48,40,6,0,50,58,2,0,52,66,22,0,40,54,44,0,20,0,0,14,0,32,0,0,0,0,0,58,62,48,0,48,4,34,0,0,42,54,0,14,32,30,54,52,56,48,0,44,48,12,8,58,58,14,6,60,60,24,14,64,60,34,16,54,40,38,2,0,50,36,4,70,0,0,12,60,64,0,12,48,58,56,0,4,0,48,36,40,6,40,32,6,30,0,26,0,0,0,18,0,70,66,30,62,0,18,60,48,10,14,0,3608,70
326,32,6,0,0,34,0,40,0,32,4,10,34,14,0,18,40,0,12,22,4,40,54,8,8,38,54,20,2,8,62,22,20,0,56,30,0,0,0,44,6,0,0,64,16,0,40,0,40,0,22,50,0,12,0,34,12,0,0,0,0,0,0,30,38,0,8,32,2,12,38,48,12,22,34,40,56,50,0,32,26,50,62,12,12,0,58,20,8,66,44,18,16,62,48,32,12,54,38,42,4,0,32,40,6,0,60,6,32,0,62,0,38,0,54,50,58,8,0,42,20,0,8,0,34,10,38,0,0,34,60,0,0,14,0,64,0,0,32,26,66,40,4,8,0,3148,66
327,0,0,34,0,28,0,30,0,28,2,10,34,10,4,18,40,0,0,12,4,48,28,0,8,48,46,18,6,22,56,16,32,28,62,24,4,34,56,0,18,48,52,52,16,32,42,0,42,28,24,56,0,0,28,38,4,22,58,56,0,32,0,0,38,44,0,30,12,8,38,44,28,28,48,38,52,60,46,42,18,56,56,16,10,58,56,18,10,64,48,24,16,62,50,34,16,44,60,30,4,62,4,42,8,58,72,32,24,60,60,0,0,42,56,48,50,28,0,38,16,40,8,42,38,0,0,52,0,34,62,72,28,18,0,0,6,58,0,30,64,34,2,0,44,4076,72
328,22,2,18,10,22,0,0,2,26,2,12,0,8,0,20,0,6,26,0,0,26,40,8,0,54,36,0,0,34,46,0,0,32,60,0,0,40,62,16,0,0,54,42,12,0,44,64,38,0,30,58,26,14,24,40,16,0,58,60,0,52,68,0,10,60,22,26,22,2,36,0,40,30,54,44,54,36,54,34,22,58,46,0,12,64,54,26,12,60,36,16,22,62,52,36,20,4,42,38,8,68,26,44,8,56,68,60,0,60,60,58,0,38,54,44,0,32,0,0,6,40,4,0,0,14,38,56,0,0,60,0,26,36,40,68,2,52,18,0,54,24,2,16,52,3828,68
